mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.986395078,,3.22746706,0.2360477,0.24959068,,,200,212.6464214,110.97966,109.8342133,7.323057652,1138.07959,124.6563721,123.2717514,7.6596241,1376.936279
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,8.329588697,,,,,,,,1.432385921,141.4736704,,,,174.922696,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,8.060546203,,,,,,,200,100.8406854,484.654541,484.6348877,19.33939743,,806.3214111,806.3015747,19.86727905,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,8.053551307,,,,,,,200,115.3706849,484.7821045,484.7644348,18.34373856,,805.6293945,805.6099243,18.7766819,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.058811179,,3.15787816,0.244758651,0.26474759,,,200,214.9793103,115.8055878,114.6134491,15.53109837,1176.581299,124.6935272,123.2918854,16.04354668,1385.47937
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,8.379385491,,,,,,,,1.013432026,141.7464563,,,,174.8066636,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,8.119578716,,,,,,,200,96.87231469,490.1069031,490.0682068,38.91748047,,812.2449341,812.2030029,42.40901566,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,8.099196527,,,,,,,200,115.6857336,487.9410095,487.9232483,17.89003563,,810.1914673,810.1722412,18.56851578,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.086816738,,3.186521292,0.237745941,0.245668545,,,200,214.6122181,117.7257767,116.5401611,14.89336395,1170.60144,126.7988968,125.4108276,15.74695778,1372.297852
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,8.500935731,,,,,,,,1.097908258,140.9967717,,,,174.3430767,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,8.149145125,,,,,,,200,96.09503794,487.3991089,487.3794556,18.59090996,,815.1987305,815.1797485,19.63609314,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,8.148146779,,,,,,,200,115.2713099,488.688385,488.6705627,17.30970764,,815.0828857,815.0650024,17.78343773,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.135737908,,3.193169594,0.262286574,0.284013927,,,200,216.1404963,119.4777374,118.2853851,31.87534142,1160.306274,131.4696808,130.0476532,35.76945877,1386.237671
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,8.419812673,,,,,,,,1.057426929,141.2261575,,,,173.786351,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,8.082080455,,,,,,,200,95.58119297,488.3543396,488.335907,17.47750664,,808.4813843,808.4638062,17.99119377,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,7.988230716,,,,,,,200,115.7248771,480.2673645,480.25,17.2007103,,799.0945435,799.0774536,17.69044685,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.072762411,,3.161014795,0.226913244,0.241692275,,,200,214.3177044,117.8364716,116.6487274,17.17915344,1170.739502,129.0179138,127.6261368,17.30582237,1374.520386
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,8.433275069,,,,,,,,1.117357731,141.4044518,,,,174.2985453,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,8.039360989,,,,,,,200,95.92302442,480.7668457,480.7492981,17.35203171,,804.2051392,804.1878662,17.62171173,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,8.090009197,,,,,,,200,115.4315307,482.759552,482.7385864,20.64782333,,809.2624512,809.2415771,20.81490707,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.1259536,,3.149744272,0.281837553,0.291963309,,,200,215.1339798,116.7860641,115.5711746,44.23688889,1170.61145,126.6106873,125.1881638,46.1255722,1376.352417
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,8.943071914,,,,,,,,1.040115833,142.4387437,,,,172.4925386,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,8.743148216,,,,,,,200,93.77976918,555.5643311,555.5510864,13.63961601,,874.6005859,874.5872192,13.79350471,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,8.747526001,,,,,,,200,112.8497119,554.5377808,554.527771,10.23932266,,875.0294189,875.0194702,10.55210018,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.835687094,,3.569101572,0.597269475,0.51371187,,,200,213.0291457,123.6159592,122.3062286,11.74323082,1297.952271,124.7947006,123.3302002,12.18418789,1452.276001
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,8.832176507,,,,,,,,1.123050451,142.6020337,,,,172.6885102,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,8.639723167,,,,,,,200,93.83338976,548.0999146,548.09021,9.789678574,,864.2293091,864.2191772,10.19720268,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,8.64281967,,,,,,,200,113.5075402,548.2489624,548.2396851,9.188331604,,864.5363159,864.5266724,9.412601471,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.662530713,,3.495034695,0.435260057,0.269978404,,,200,212.4790046,112.9476242,111.7811737,8.004023552,1158.433594,122.4346161,121.0650101,8.089290619,1361.641357
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,8.780699176,,,,,,,,0.970124483,142.6896214,,,,172.8300127,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,8.634630122,,,,,,,200,93.28209639,548.4923096,548.4837646,8.74700737,,863.7301025,863.7208252,9.148706436,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,8.669688694,,,,,,,200,114.0597873,550.1168823,550.0856323,31.11764908,,867.2633057,867.230896,32.80859756,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.635003399,,3.484453678,0.430769682,0.261170954,,,200,226.4440484,109.8819504,108.7052612,7.956615448,1168.637939,117.6719589,116.2811508,8.482025146,1382.346313
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,8.833040615,,,,,,,,1.272378445,142.3011065,,,,172.6083601,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,8.660869946,,,,,,,200,93.9076705,546.8093872,546.8018188,8.151244164,,866.3734741,866.3657837,8.290683746,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,8.629847899,,,,,,,200,113.9606869,544.5029907,544.4952393,7.862615585,,863.2706909,863.2630005,7.995839119,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.678094058,,3.491121769,0.41449061,0.257278472,,,200,212.5831547,114.0182877,112.83181,7.567839622,1178.948853,122.234024,120.8377228,7.800063133,1388.44519
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,8.719597705,,,,,,,,1.149500608,142.3593194,,,,172.7819786,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,8.587850246,,,,,,,200,93.76163697,543.2492065,543.2339478,15.34780979,,859.0457764,859.0297852,15.56466866,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,8.534154019,,,,,,,200,112.4971631,539.9855347,539.9785767,7.589769363,,853.6810303,853.6727905,7.79893589,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.620544305,,3.451872349,0.430655479,0.267488092,,,200,212.6868398,110.1572342,108.9924622,7.430925846,1157.249878,118.4838638,117.1090393,7.505873203,1367.341309
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,8.988430175,,,,,,,,1.070293427,141.3805663,,,,170.2257249,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,8.525217839,,,,,,,200,96.03329015,540.46698,540.4484863,18.31007195,,852.7911987,852.772522,18.75403595,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,8.573122385,,,,,,,200,115.2056656,543.2672119,543.2479248,18.98565674,,857.59021,857.5706177,19.32064819,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.759843809,,3.426730394,0.430067599,0.260136396,,,200,215.1614945,119.1436996,117.941597,16.02126694,1185.857666,131.4067688,129.9964447,16.9533596,1393.462769
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,8.834389417,,,,,,,,1.105333805,140.7400135,,,,169.779528,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,8.492400136,,,,,,,200,95.67029595,539.5524292,539.5336304,18.27578926,,849.5117798,849.4935913,18.79463768,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,8.515033946,,,,,,,200,116.0705931,540.7207642,540.7012329,20.68910217,,851.781189,851.7601929,21.17796898,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.741779283,,3.419506311,0.424606144,0.257985443,,,200,215.1995137,119.4200745,118.2185593,18.97834015,1182.707153,131.971405,130.5681152,19.6299839,1383.611206
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,8.904152286,,,,,,,,1.516419888,141.1793512,,,,170.1694426,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,8.555575178,,,,,,,200,96.08965063,543.4384766,543.4207153,18.04522514,,855.8286133,855.8096924,18.48294449,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,8.527734727,,,,,,,200,115.1786108,541.9554443,541.9365845,18.53516006,,853.0386963,853.0197754,18.80049324,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.794152615,,3.45121479,0.449777186,0.308300823,,,200,215.4813399,120.3534775,119.1408463,26.37634659,1186.29187,129.6832733,128.2549438,27.88066292,1400.49292
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,9.069271612,,,,,,,,1.656582117,140.9995257,,,,169.5835818,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,8.603993975,,,,,,,200,95.92275119,544.6999512,544.6809082,18.8279171,,860.6644287,860.6453857,19.2935276,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,8.555298762,,,,,,,200,115.6051857,541.343811,541.3268433,18.47296715,,855.7872925,855.7692871,18.7749176,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.289810187,,3.343889236,0.626898408,0.567631543,,,200,215.0611892,156.7693024,155.2384186,61.39244461,1469.354248,171.5813751,169.9220428,63.32316971,1596.027344
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,8.867345479,,,,,,,,1.651578903,141.2926145,,,,170.4507126,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,8.695193654,,,,,,,200,96.77546167,556.6716309,556.5990601,71.53491974,,869.826416,869.7496948,77.38283539,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,8.565484189,,,,,,,200,114.8740969,543.8521729,543.8301392,22.51826668,,856.8391724,856.815918,22.83192825,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.748760496,,3.432664394,0.410985976,0.254329503,,,200,214.6956768,119.3340912,118.1444244,14.87873554,1174.925537,129.3501129,127.9540405,15.47080421,1380.61084
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,11.67574076,,,,,,,,1.797412872,142.5385504,,,,189.0361848,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,11.40137617,,,,,,,200,94.38289976,592.6970215,592.6795044,16.99400139,,1140.418457,1140.400024,18.04120064,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,11.53613012,,,,,,,200,114.4541891,602.4480591,602.4174805,30.04829597,,1153.864258,1153.833252,31.38854027,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.310966449,,3.524605751,0.559713602,0.383100152,,,200,213.3159854,116.9557037,115.7378159,10.55209255,1207.337646,148.1034851,146.4957123,11.43557358,1596.301147
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,11.58025347,,,,,,,,1.166684389,142.4554161,,,,189.3604303,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,11.35462269,,,,,,,200,94.12354422,589.3482666,589.3404541,8.144183159,,1135.71582,1135.707153,8.56837368,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,11.38990028,,,,,,,200,115.0948777,591.3943481,591.3567505,37.70934296,,1139.275635,1139.237061,39.93060684,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.281842315,,3.507128239,0.55126524,0.364248663,,,200,213.0187049,115.7772522,114.5804596,8.083369255,1188.765381,151.0582275,149.4594421,8.186202049,1590.701782
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,11.74034698,,,,,,,,1.042158127,142.429767,,,,188.4500214,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,11.42122081,,,,,,,200,93.78023314,595.9594727,595.94104,19.18596649,,1142.408447,1142.389771,19.01699257,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,11.435177,,,,,,,200,113.1023171,596.6842041,596.6674805,16.33939934,,1143.790283,1143.773315,16.4378109,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.836505429,,3.412763119,0.641741335,0.524042904,,,200,213.7016299,142.2989349,140.9422607,19.93199158,1336.859253,174.436142,172.8990784,20.52329445,1516.525635
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,11.61491872,,,,,,,,0.996928453,142.4044491,,,,189.1779165,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,11.33980843,,,,,,,200,94.24644375,588.2988892,588.2903442,9.189245224,,1134.241577,1134.232056,9.746829987,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,11.3712996,,,,,,,200,113.5331802,590.9468384,590.9381714,8.437903404,,1137.413574,1137.405151,8.559577942,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.254836552,,3.504810095,0.560571671,0.360732943,,,200,213.5444067,115.6590347,114.4254379,7.74924469,1225.652466,157.1923981,155.5342865,8.262907028,1649.730225
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,11.62088288,,,,,,,,1.33012867,142.5643151,,,,189.0771438,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,11.38589111,,,,,,,200,93.76942945,594.2024536,594.1929932,8.955888748,,1138.861816,1138.852417,9.390585899,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,11.40212485,,,,,,,200,114.5184326,597.1431274,597.1328125,10.68641758,,1140.473267,1140.461914,10.91508865,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.249007783,,3.548360825,0.547905028,0.353459924,,,200,213.8990095,115.6784744,114.457634,7.30754137,1213.540771,153.2194824,151.6025543,7.717257977,1609.094116
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,11.69689352,,,,,,,,1.108044147,141.8617725,,,,187.3095261,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,11.3229263,,,,,,,200,95.96962738,591.9630737,591.9437256,19.36360741,,1132.572632,1132.552246,21.09562492,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,11.33930447,,,,,,,200,116.407177,592.6818237,592.6277466,55.12342453,,1134.239502,1134.181641,57.61390686,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.413721752,,3.518156528,0.550166905,0.370770901,,,200,214.7785861,125.5552216,124.2999649,15.55655766,1239.907593,159.16362,157.5106812,16.09438515,1636.921509
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,11.7977493,,,,,,,,1.110445023,141.970554,,,,187.5263654,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,11.3008482,,,,,,,200,95.75927043,590.1807251,590.1611328,19.83186722,,1130.352173,1130.331543,21.24915886,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,11.32961581,,,,,,,200,115.895139,591.7351074,591.715332,18.31095695,,1133.25415,1133.235229,19.52168274,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.396117292,,3.473599195,0.567479253,0.370328516,,,200,226.9008694,128.3223419,127.0595398,24.03231239,1238.7052,177.2876282,175.5806122,27.85289001,1679.035767
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,11.68608649,,,,,,,,1.041836023,141.1315062,,,,186.2792428,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,11.26773827,,,,,,,200,96.01314425,589.9154053,589.8983765,17.45258522,,1127.028442,1127.009399,18.10048294,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,11.1927731,,,,,,,200,115.4040091,584.7650146,584.7415771,23.24030495,,1119.558105,1119.532104,25.17215157,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.414022606,,3.501868248,0.546256661,0.36971572,,,200,215.3747613,127.010788,125.742424,35.19238281,1233.091675,160.7157898,159.0507507,36.25572205,1628.799561
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,11.59028648,,,,,,,,1.088860512,141.0267948,,,,186.0553717,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,11.44638785,,,,,,,200,96.49810863,606.9445801,606.795105,148.2574463,,1145.067261,1144.89502,171.2335205,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,11.21173298,,,,,,,200,115.1405067,588.0040283,587.984375,19.60987091,,1121.432983,1121.413208,20.02447128,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.710363797,,3.578641415,0.787439644,0.694406509,,,200,215.0731359,144.0534515,142.3968201,24.03648376,1632.930298,151.5985565,149.7189941,26.16316795,1853.407837
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,11.68014963,,,,,,,,1.116603136,141.4881986,,,,186.0879532,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,11.23435618,,,,,,,200,95.86588979,589.7942505,589.7739868,20.16606712,,1123.690674,1123.670166,21.16850471,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,11.22332429,,,,,,,200,115.1806796,588.4431763,588.4251709,18.18138123,,1122.584717,1122.564575,19.19768524,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.442772123,,3.511198044,0.521442831,0.37131682,,,200,227.4325819,125.6317596,124.39534,20.11466789,1216.422241,158.0510712,156.4405823,21.63731766,1588.811157
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,2.513030605,,,,,,,199,407.2140357,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,2.536844885,,,,,,,199,404.0772133,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,2.464317054,,,,,,,199,404.755373,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,2.539806195,,,,,,,199,406.7802684,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,2.382500397,,,,,,,199,405.0186768,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,3.008849575,,,,,,,199,726.139847,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,2.879882345,,,,,,,199,728.7895555,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,2.930498134,,,,,,,199,725.9978576,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,2.872421567,,,,,,,199,727.4200375,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,2.830856802,,,,,,,199,725.1160555,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,4.627974973,,,,,,,199,405.8635817,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,4.533668432,,,,,,,199,404.4550068,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,4.634109073,,,,,,,199,403.4892519,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,4.670564125,,,,,,,199,405.0863309,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,4.584667102,,,,,,,199,405.2480695,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,5.081780773,,,,,,,199,726.5831144,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,4.843200407,,,,,,,199,725.999881,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,4.976295566,,,,,,,199,725.9824998,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,4.975550063,,,,,,,199,724.1740775,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,4.877425083,,,,,,,199,725.1806424,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,4.891937981,,,,,,,199,403.7597067,,,,,,,,
