mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,1.775298555,,,,,,,,1.079985142,138.717371,,,,138.7432108,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,1.600126112,,,,,,,200,98.2381556,159.869751,159.8079987,6.161215305,,160.1559601,160.0944061,6.155249596,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,1.620368124,,,,,,,200,113.4249027,161.7080994,161.6454468,6.258022308,,162.1796265,162.1173096,6.218329906,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.094145199,,0.435747564,0.03183502,0.011531783,,,200,207.4425435,108.4814606,103.3197098,7.104715824,509.0791626,105.2015228,100.0385208,7.080431461,509.2133484
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,1.750217003,,,,,,,,1.063324213,140.4821058,,,,140.3272247,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,1.593609145,,,,,,,200,91.83004475,159.5517426,159.4897614,6.208920002,,159.5046387,159.442627,6.194480419,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,1.597325057,,,,,,,200,110.5504274,159.8588867,159.8043976,5.478550911,,159.8724976,159.8178101,5.471868038,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.172338092,,0.439142317,0.034357067,0.012834371,,,200,208.1130428,116.0938034,110.9077225,8.650518417,509.9334412,112.2081757,107.0280609,8.647229195,509.363739
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,1.778765987,,,,,,,,1.004877329,139.8422554,,,,139.7808261,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,1.602427621,,,,,,,200,92.5641737,160.0282593,159.9555817,7.280679703,,160.3965302,160.3252563,7.121304035,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,1.597855759,,,,,,,200,110.6560302,159.445755,159.3899384,5.565199375,,159.9228821,159.86763,5.517600536,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.056715752,,0.435756862,0.030269869,0.010465406,,,200,207.4912019,104.9288864,99.83112335,7.102778912,502.6783142,101.689209,96.5920639,7.041583538,502.6747437
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,1.718952327,,,,,,,,1.003443003,140.6059963,,,,140.5756563,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,1.598102551,,,,,,,200,91.90855074,159.9958344,159.9399567,5.557502747,,159.9501648,159.8945618,5.56223774,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,1.604586939,,,,,,,200,111.4019725,160.492218,160.433197,5.883052826,,160.5999146,160.5410309,5.872635365,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.131380883,,0.439154595,0.030772557,0.010072865,,,200,208.7431245,111.9995499,106.8632889,5.393548012,508.2312012,108.4894867,103.3543777,5.387073994,508.1236572
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,1.866679826,,,,,,,,0.988482237,139.6675098,,,,139.4993186,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,1.600279302,,,,,,,200,92.39909315,160.5395203,160.4765778,6.282587528,,160.1730804,160.1105042,6.260581493,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,1.60493882,,,,,,,200,110.5989664,160.9954376,160.9246368,7.057465553,,160.6435089,160.5742493,6.929549217,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.071107138,,0.436319172,0.031552657,0.011248407,,,200,207.6149185,106.6640472,101.5747757,6.432217598,502.4986572,103.0012283,97.915802,6.412117004,502.125061
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,2.014491456,,,,,,,,1.013855696,137.9314924,,,,137.922869,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,1.632690216,,,,,,,200,92.21305013,162.784668,162.6412659,14.35058594,,163.493988,163.350769,14.3272438,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,1.624007495,,,,,,,200,111.7888443,161.4666595,161.3169861,14.97224331,,162.6316376,162.4822083,14.93627834,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.070626814,,0.423866689,0.032321125,0.011456424,,,200,209.8052731,106.1166992,101.0098419,13.64456844,497.0466614,103.0345001,97.93292236,13.60355186,496.5558472
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,1.924512275,,,,,,,,1.025666952,138.03282,,,,138.2164303,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,1.626389749,,,,,,,200,93.15579057,161.6926575,161.5623627,13.04025745,,162.8544769,162.7235718,13.07607841,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,1.648261161,,,,,,,200,112.2185836,162.7851715,162.6188354,16.61172104,,165.0777283,164.9116516,16.60336494,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.113956229,,0.42871666,0.028231137,0.009065988,,,200,208.9706817,109.7454224,104.6076126,11.46363926,502.3380127,106.9806213,101.8403778,11.43460655,502.5848999
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,1.899853841,,,,,,,,1.158645868,138.6718266,,,,138.5696213,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,1.618918246,,,,,,,200,93.09826326,161.6996307,161.581604,11.82398129,,162.0933533,161.9754944,11.78346062,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,1.622147141,,,,,,,200,111.8978486,161.8598785,161.7316895,12.7919035,,162.4284821,162.3016052,12.68235493,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.104955333,,0.427531004,0.031347472,0.011056215,,,200,209.8038647,109.7109756,104.4941559,11.32749748,510.3344421,106.3308868,101.117691,11.28659153,510.0444031
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,2.054591457,,,,,,,,1.140700579,136.8144546,,,,136.6423057,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,1.633408867,,,,,,,200,93.75926065,163.0085754,162.8762817,13.22141361,,163.5565033,163.4243317,13.22420597,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,1.629310961,,,,,,,200,112.2730222,162.4441071,162.3039551,13.99294853,,163.1520386,163.0124359,13.94902992,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.097966806,,0.427950203,0.034185465,0.012628071,,,200,209.7359519,108.7744751,103.6077423,12.32117462,504.3569946,105.7111359,100.5469818,12.21740532,504.1891479
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,1.908449492,,,,,,,,1.65448904,137.9460103,,,,137.9956916,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,1.624021587,,,,,,,200,93.70577168,161.96315,161.8348846,12.82813168,,162.6160583,162.4880676,12.80014896,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,1.738246337,,,,,,,200,112.487458,172.0765228,171.8678894,20.87913132,,174.1198883,173.9117432,20.82859039,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.165105881,,0.433817416,0.033126023,0.012236992,,,200,208.6613128,115.2599716,110.0534744,11.6664753,508.9583435,111.7883148,106.5819016,11.65564919,508.9866943
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,2.388273224,,,,,,,,1.116194963,140.7738646,,,,141.131896,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,2.248181418,,,,,,,200,92.64590406,223.3843994,223.3269501,5.745069981,,224.9586945,224.9011536,5.753661633,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,2.262296995,,,,,,,200,111.3557868,224.286377,224.2251434,6.136305809,,226.374649,226.3133545,6.135047913,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.287335337,,0.531693459,0.107186556,0.063449703,,,200,209.3248487,126.650589,121.4707413,8.775215149,509.2037964,122.4490967,117.2615967,8.747330666,510.0033875
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,2.446712834,,,,,,,,1.078306437,140.8449486,,,,140.9707775,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,2.264763131,,,,,,,200,92.53912902,225.611145,225.5447998,6.634486675,,226.6252441,226.5589447,6.626025677,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,2.267248424,,,,,,,200,111.9578629,225.7976227,225.7241821,7.336720467,,226.8803558,226.8074799,7.277954578,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.258252111,,0.525395155,0.115380622,0.073337458,,,200,209.2442613,123.5442657,118.4039993,6.921587467,507.1091614,119.8292236,114.6848907,6.864152431,507.5783081
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,2.423334357,,,,,,,,0.990397215,141.4015726,,,,141.6631994,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,2.260634432,,,,,,,200,92.6893754,224.7561798,224.6939545,6.23381567,,226.2094269,226.1474762,6.194453716,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,2.26555179,,,,,,,200,111.9724522,225.1844788,225.11203,7.231565475,,226.7106781,226.6387939,7.185788155,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.224636838,,0.513461292,0.116296709,0.072733931,,,200,208.960458,120.4697113,115.3318405,6.976136684,506.8182373,116.7407761,111.5947495,6.962846756,507.6309509
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,2.422787359,,,,,,,,0.969343901,140.0465072,,,,139.7988033,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,2.409177498,,,,,,,200,93.35279894,242.4037933,242.3196259,8.439675331,,241.0851746,241.0009766,8.390481949,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,2.252285316,,,,,,,200,110.6980062,226.15242,226.0873718,6.497490406,,225.3762817,225.3114319,6.466617584,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.254615325,,0.526661456,0.113454208,0.073206343,,,200,208.7800033,123.7624359,118.6863403,5.708767414,501.9023132,119.6591263,114.5971985,5.708684444,500.4826965
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,2.542186589,,,,,,,,1.486647129,140.1859267,,,,139.9062453,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,2.269774485,,,,,,,200,92.2127254,227.3670044,227.2968445,7.000977993,,227.1309204,227.0633698,6.785109997,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,2.284269347,,,,,,,200,110.9684074,227.6251068,227.5604248,6.473441601,,228.5709076,228.5066223,6.426606655,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.220188701,,0.52861762,0.116516978,0.074786879,,,200,209.7438128,119.7776108,114.6726227,7.464436531,503.03479,116.5730515,111.4783096,7.304451466,502.1635132
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,2.624951992,,,,,,,,1.019600153,138.8675146,,,,138.8525176,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,2.307859441,,,,,,,200,93.34502649,229.4989319,229.3693542,12.96655846,,231.0002441,230.8716736,12.86672688,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,2.283970524,,,,,,,200,113.8763878,227.2227325,227.0943451,12.80761242,,228.6087036,228.4815674,12.70396042,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.242060497,,0.522276938,0.109584086,0.068389408,,,200,210.0437226,122.1308517,117.008316,11.29913807,500.973999,118.5732117,113.4530487,11.27149963,500.7417908
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,2.709653449,,,,,,,,1.118228436,138.8592179,,,,138.7218936,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,2.274379308,,,,,,,200,93.37190962,227.3203278,227.2003021,12.00737762,,227.6410675,227.5208435,12.03776264,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,2.277906717,,,,,,,200,111.6027732,227.5564728,227.4245453,13.19799709,,228.0047302,227.8728485,13.18160343,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.475382718,,0.562084436,0.1481345,0.077873468,,,200,208.8898878,144.4828949,139.0209656,18.24839783,527.934021,140.3950195,134.9353943,18.08780098,527.868042
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,2.67144838,,,,,,,,1.06589222,138.682581,,,,138.3263424,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,2.291980196,,,,,,,200,92.73818374,230.8247528,230.69133,13.35189247,,229.4140015,229.2805786,13.35574818,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,2.290922165,,,,,,,200,111.7171025,230.2910309,230.1462555,14.4710598,,229.3186951,229.1740723,14.48155022,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.319215773,,0.528198302,0.113430746,0.069418527,,,200,208.5180082,129.8468933,124.6393967,11.71094799,509.0504456,125.8251648,120.6399002,11.71932888,506.794342
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,2.572250331,,,,,,,,1.091132164,138.8540684,,,,138.9345349,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,2.257415937,,,,,,,200,92.42483497,225.0524445,224.9358978,11.66739655,,225.9403534,225.8238068,11.6407032,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,2.291905224,,,,,,,200,112.0626316,227.7612,227.631546,12.96233559,,229.3993225,229.2702484,12.88813686,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.298350174,,0.532402754,0.110133789,0.067026503,,,200,208.1882365,127.1605911,122.0164337,12.04352188,502.3927917,123.8190842,118.6815109,12.01614571,501.736908
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,2.68175064,,,,,,,,1.04650116,138.8042746,,,,138.9838144,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,2.358662298,,,,,,,200,92.83623147,234.1187744,233.9898987,12.86764336,,236.0810242,235.952774,12.81037331,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,2.348302888,,,,,,,200,112.2811625,231.1965027,230.9514465,24.49575233,,235.16008,234.9157715,24.4495945,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.322166297,,0.523598909,0.111007631,0.066840298,,,200,209.7600999,129.7731934,124.5942993,11.77509499,506.117157,125.7490005,120.5701218,11.77387428,506.1196594
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,2.937502603,,,,,,,,1.011505604,142.0165091,,,,141.6419161,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,2.694630828,,,,,,,200,92.54281354,271.9815063,271.9164124,6.506597519,,269.6105652,269.5452881,6.507124424,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,2.713518833,,,,,,,200,111.761878,273.3661194,273.3015747,6.435618401,,271.502594,271.4382019,6.430139542,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.334711395,,0.763436913,0.225883469,0.048298039,,,200,209.0145934,131.6860504,126.2141266,15.64875507,531.520813,127.7282028,122.2787247,15.61905766,529.315979
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,2.892713304,,,,,,,,1.025206804,141.5401663,,,,141.6437536,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,2.681979131,,,,,,,200,92.43141365,267.6194763,267.5566101,6.295964718,,268.3447876,268.2818604,6.284733772,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,2.695236535,,,,,,,200,111.3591435,268.4500427,268.3858032,6.421302795,,269.6373901,269.5734863,6.41460228,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.256676173,,0.752859592,0.219751015,0.050766941,,,200,209.5430102,123.9244537,118.6507339,8.610830307,518.7512207,120.3395996,115.061615,8.63215065,519.166687
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,2.839933081,,,,,,,,1.030269861,140.5693421,,,,140.6548449,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,2.676684395,,,,,,,200,93.04589701,267.2623901,267.1994629,6.292815208,,267.8092346,267.7460022,6.31502676,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,2.67380775,,,,,,,200,111.700588,266.9048767,266.8388062,6.579642296,,267.5300598,267.463562,6.634472847,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.203224609,,0.738518894,0.227930844,0.051026221,,,200,209.7117825,118.5441895,113.2923889,5.984564304,519.2154541,115.3332977,110.082222,5.977775097,519.1256104
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,2.897307249,,,,,,,,1.002409458,142.0458082,,,,142.0560431,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,2.695065745,,,,,,,200,93.23202443,269.5448608,269.4786072,6.616537571,,269.6549072,269.5888367,6.605416298,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,2.698336023,,,,,,,200,111.6298199,269.6191711,269.5558167,6.313313007,,269.9816284,269.9184265,6.312544346,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.337644762,,0.761054993,0.222710177,0.050381485,,,200,209.83917,131.5612488,126.1872482,10.96527767,526.4126587,127.8508606,122.4798126,10.92724895,526.1705322
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,2.911940214,,,,,,,,1.053511858,141.3207946,,,,141.1891411,,,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,2.679436653,,,,,,,200,93.02106166,267.8726807,267.8075867,6.50015974,,268.0896912,268.0263977,6.35539341,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,2.691202576,,,,,,,200,112.947161,269.0838623,269.0227661,6.105210781,,269.26474,269.2035522,6.103640079,
longitudinal,100000,100,1,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.323894604,,0.767821908,0.219048619,0.045021571,,,200,211.7764282,131.0037079,125.6287766,7.667335987,529.8286743,126.2486725,120.8812866,7.677494526,529.0564575
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,3.084020798,,,,,,,,1.11611557,139.3618353,,,,139.329471,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,2.738488341,,,,,,,200,93.63713717,272.1446838,272.0093384,13.5535984,,274.0739136,273.9398499,13.41342354,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,2.733171402,,,,,,,200,113.2179315,271.5312805,271.3961182,13.51003933,,273.5361633,273.4023132,13.38632298,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.284424378,,0.752020597,0.217881113,0.049723707,,,200,212.1987977,126.5350037,121.1872787,11.57480335,523.2087402,123.2196884,117.8713913,11.54580975,523.2686768
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,3.138508681,,,,,,,,1.65640378,138.7606922,,,,138.495095,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,2.677172683,,,,,,,200,93.63604474,268.05896,267.9190369,13.99587822,,267.9386292,267.7991943,13.92511082,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,2.779191301,,,,,,,200,113.6829824,276.7026367,276.3302002,37.26534653,,278.3753357,278.0126038,36.26329803,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.256307854,,0.749887407,0.216567159,0.048319396,,,200,211.1259186,123.4947891,118.1410522,12.4237051,522.9642944,120.4757004,115.1401596,12.37552834,521.1720581
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,3.03491586,,,,,,,,1.21637702,139.8094385,,,,139.4369359,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,2.690942965,,,,,,,200,93.92665887,270.7424622,270.620697,12.13373566,,269.2998657,269.1785889,12.12228107,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,2.665305525,,,,,,,200,112.2337375,268.0086975,267.8836365,12.48972607,,266.7390747,266.6147766,12.43518162,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.218487137,,0.748879611,0.216132015,0.049730986,,,200,210.8650165,119.8479385,114.572876,10.92459106,516.6009521,117.0174866,111.7601776,10.89045334,514.8479004
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,3.08219728,,,,,,,,1.241241455,140.0480821,,,,139.9645038,,,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,2.726255648,,,,,,,200,93.26293397,271.7937622,271.6669922,12.68861294,,272.8356018,272.7091675,12.6398983,
longitudinal,100000,100,2,1,0.01,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,2.709773502,,,,,,,200,158.8612468,270.0358887,269.8998718,13.6113863,,271.191864,271.0570374,13.49136543,
