,mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time
404,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,64.2717587,,,,,,,200,1246.303638
405,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,6.532755804,,1.191902518,0.433764428,2.21440959,,,200,110.3798599
406,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,,,,199,329.0335124
407,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,68.89650348,,,,,,,,0.485765934
408,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,69.04300647,,,,,,,,9.709000587
409,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,15.035916,,,,,,,200,56.90391064
410,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,17.77377191,,,,,,,200,165.9125617
411,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,74.92091888,,,,,,,200,1471.16215
412,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,6.898773719,,1.251730442,0.794420719,2.006182671,,,200,113.3450634
413,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,,,,,,,,199,330.3342252
414,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,58.51843739,,,,,,,,0.490966082
415,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,58.68366013,,,,,,,,8.495391369
416,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,12.64150981,,,,,,,200,57.0729692
417,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,11.96842538,,,,,,,200,148.7361655
418,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,63.21363854,,,,,,,200,1221.395986
419,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,5.666578574,,1.22821188,0.406617165,2.268632174,,,200,115.518338
420,longitudinal,100000,100,2,1,0.001,1,100,3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,,,,,,,,199,326.4940319
421,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,17.24791079,,,,,,,,0.414441347
422,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,17.2587752,,,,,,,,7.066565752
423,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,12.84882707,,,,,,,200,57.32210159
424,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ohe,12.28712532,,,,,,,200,143.2036123
425,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,17.87046077,,,,,,,200,1108.896387
426,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.424067237,,1.457908034,1.233932614,0.295978457,,,200,110.4670463
427,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,14.63227727,,,,,,,199,202.263741
428,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,17.93062509,,,,,,,,0.419489145
429,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,18.05096009,,,,,,,,7.433543682
430,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,15.58092644,,,,,,,200,57.26678038
431,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ohe,11.89986615,,,,,,,200,147.151305
432,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,18.60640676,,,,,,,200,1179.279183
433,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.523553426,,1.312224984,1.106178641,0.288939804,,,200,109.196089
434,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,14.90832317,,,,,,,199,202.5765834
435,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,17.8256399,,,,,,,,0.442361832
436,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,17.87285338,,,,,,,,7.417590141
437,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,13.08685739,,,,,,,200,57.57863545
438,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ohe,12.28818249,,,,,,,200,144.0402923
439,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,18.39420725,,,,,,,200,1176.663473
440,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.456296297,,1.345328808,1.116771817,0.290481269,,,200,108.929399
441,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,15.26328747,,,,,,,199,204.0749719
442,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,17.41194951,,,,,,,,0.436921835
443,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,17.43117707,,,,,,,,7.325889349
444,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,12.41333262,,,,,,,200,57.4578197
445,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ohe,11.81204798,,,,,,,200,146.8169148
446,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,18.02819093,,,,,,,200,1178.552095
447,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.358808909,,1.337077498,1.05168426,0.285975873,,,200,111.1091645
448,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,14.74865416,,,,,,,199,204.3532746
449,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,17.86460126,,,,,,,,0.447613001
450,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,17.88035486,,,,,,,,7.728728533
451,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,13.52600541,,,,,,,200,57.14455724
452,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ohe,12.25439781,,,,,,,200,153.5014074
453,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,18.52716635,,,,,,,200,1251.103727
454,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.637324821,,1.254859805,0.99662149,0.28354013,,,200,109.9042892
455,longitudinal,100000,100,1,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,14.94530748,,,,,,,199,203.912519
456,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,18.58546117,,,,,,,,0.483921528
457,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,18.60803322,,,,,,,,9.258266687
458,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,6.705811303,,,,,,,200,56.94692326
459,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ohe,6.07372764,,,,,,,200,163.8364577
460,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,20.03651678,,,,,,,200,1398.521268
461,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,3.071718358,,1.084782004,0.869546831,0.283967763,,,200,109.7898169
462,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,,,,,,,,199,326.9907935
463,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,17.84374391,,,,,,,,0.494226933
464,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,17.91147302,,,,,,,,8.170702696
465,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,5.731898743,,,,,,,200,56.59154201
466,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ohe,5.593144042,,,,,,,200,148.3242285
467,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,19.12420551,,,,,,,200,1219.587994
468,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.526825294,,1.283282638,1.01411891,0.289247066,,,200,112.8719721
469,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,10.3786932,,,,,,,199,329.9715264
470,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,17.72865333,,,,,,,,0.483204365
471,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,17.76899215,,,,,,,,8.003911495
472,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,5.216613113,,,,,,,200,56.94458795
473,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ohe,5.133737851,,,,,,,200,146.4583743
474,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,18.97175971,,,,,,,200,1173.643799
475,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.555649216,,1.390155911,1.065751553,0.300381064,,,200,114.0217352
476,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,,,,199,328.7395091
477,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,18.0006544,,,,,,,,0.497644424
478,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,18.11910821,,,,,,,,8.399502039
479,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,5.314754683,,,,,,,200,57.13227868
480,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ohe,5.355958678,,,,,,,200,147.1215286
481,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,19.22487541,,,,,,,200,1208.478939
482,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.560091331,,1.281201601,1.05086863,0.302814841,,,200,110.2480409
483,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,7.243111381,,,,,,,199,329.4304638
484,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,18.54710258,,,,,,,,0.497523785
485,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,18.61594344,,,,,,,,9.119641304
486,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,5.846151401,,,,,,,200,57.21769786
487,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ohe,5.563021882,,,,,,,200,157.1047783
488,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,19.85774125,,,,,,,200,1350.383894
489,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.420258807,,1.134564519,0.928004444,0.297953039,,,200,115.7989652
490,longitudinal,100000,100,2,1,0.001,1,100,3,3,0.3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,6.724625422,,,,,,,199,327.3703403
491,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,61.23669757,,,,,,,,0.442068338
492,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,61.30574457,,,,,,,,6.821985722
493,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,42.66830669,,,,,,,200,57.4620924
494,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,43.58477458,,,,,,,200,138.9819863
495,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,vrae,63.72172023,,,,,,,200,1084.917284
496,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,5.488026275,,1.641708493,1.370076776,2.425683498,,,200,110.1375809
497,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,,,,,,,,199,204.5204079
498,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,65.36759189,,,,,,,,0.425973654
499,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,65.41703414,,,,,,,,7.332338333
500,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,46.88271451,,,,,,,200,57.23753619
501,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,43.21120163,,,,,,,200,146.4178798
502,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,vrae,67.81008764,,,,,,,200,1166.162782
503,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,6.726636947,,1.48822403,1.220672369,2.388880968,,,200,109.2613051
504,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,53.99071248,,,,,,,199,202.7601256
505,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,68.04803674,,,,,,,,0.427970886
506,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,68.14186132,,,,,,,,7.602386475
507,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,47.22620242,,,,,,,200,57.56141901
508,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,44.29425313,,,,,,,200,151.3084915
509,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,vrae,70.72492687,,,,,,,200,1214.584011
510,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,5.956775248,,1.392630935,1.201424003,2.38783741,,,200,112.8475535
511,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,,,,199,204.3576627
512,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,63.25431459,,,,,,,,0.430079222
513,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,63.31103229,,,,,,,,7.016512632
514,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,52.20586462,,,,,,,200,57.77857447
515,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,40.32005837,,,,,,,200,143.3816221
516,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,vrae,65.70500421,,,,,,,200,1099.637401
517,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,7.26476216,,1.629845619,1.377532601,2.381659746,,,200,114.1888456
518,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,52.27872708,,,,,,,199,203.6894646
519,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,73.09565773,,,,,,,,0.419780493
520,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,73.1310604,,,,,,,,8.064715862
521,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,60.92109335,,,,,,,200,57.69480324
522,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,54.58827353,,,,,,,200,159.0248072
523,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,vrae,75.97797316,,,,,,,200,1303.716144
524,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,6.790312149,,1.32178545,1.169611931,2.440182924,,,200,109.7992778
525,longitudinal,100000,100,1,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,59.09517106,,,,,,,199,202.9812586
526,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,67.62386862,,,,,,,,0.490880251
527,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,67.71746281,,,,,,,,8.63678503
528,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,14.07344345,,,,,,,200,56.440943
529,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,13.51265684,,,,,,,200,151.1573696
530,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,vrae,72.7702299,,,,,,,200,1275.565268
531,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,8.786129803,,1.531666517,1.28074801,2.154753685,,,200,109.3585854
532,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,,,,,,,,199,326.0185239
533,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,71.29492559,,,,,,,,0.487904787
534,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,71.44895655,,,,,,,,9.478613615
535,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,15.98191813,,,,,,,200,57.01601171
536,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,17.03799358,,,,,,,200,164.5930116
537,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,vrae,76.68724908,,,,,,,200,1378.071638
538,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,7.87657485,,1.230345672,1.026571893,2.021689239,,,200,108.6664686
539,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,,,,,,,,199,330.4310634
540,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,72.68708597,,,,,,,,0.49937892
541,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,72.86682753,,,,,,,,9.306844473
542,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,14.02807267,,,,,,,200,56.88926435
543,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,13.72750158,,,,,,,200,163.2394724
544,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,vrae,78.41932953,,,,,,,200,1377.666402
545,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,6.590464581,,1.276356697,1.178805113,2.187019825,,,200,113.1116798
546,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,,,,199,327.1635742
547,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,70.68194274,,,,,,,,0.492296696
548,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,70.84472505,,,,,,,,9.070290804
549,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,14.72209667,,,,,,,200,57.23338437
550,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,13.47920008,,,,,,,200,156.9981594
551,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,vrae,76.26734268,,,,,,,200,1322.829446
552,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,6.494885407,,1.242414117,1.04500699,2.316521645,,,200,112.6336663
553,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,,,,,,,,199,327.658246
554,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,74.9716533,,,,,,,,0.491107464
555,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,75.23563882,,,,,,,,9.37462163
556,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,15.40509758,,,,,,,200,56.92297459
557,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,14.23993919,,,,,,,200,164.1019926
558,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,vrae,80.96934227,,,,,,,200,1443.661619
559,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,6.068362158,,1.176851988,1.012882948,2.321677446,,,200,110.5793979
560,longitudinal,100000,100,2,1,0.001,1,100,3,3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,,,,,,,,199,326.5757685
561,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,10.00911211,,,,,,,,0.483584404
562,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,10.01848474,,,,,,,,5.356024027
563,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,9.7182069,,,,,,,200,84.34030461
564,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ohe,9.714253219,,,,,,,200,194.5291524
565,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,10.38476533,,,,,,,200,216.6643186
566,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.766691277,,0.452867538,0.188451692,0.07990218,,,200,184.3879209
567,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,10.04262176,,,,,,,199,408.4524319
568,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,9.459264939,,,,,,,,0.441298485
569,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,9.469409002,,,,,,,,5.19240737
570,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,9.140352688,,,,,,,200,79.27943206
571,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ohe,9.203424844,,,,,,,200,195.091465
572,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,9.791020527,,,,,,,200,195.3270741
573,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.85951111,,0.539612532,0.138424218,0.082412094,,,200,184.0212116
