,mode,N,p,d,sig2e,beta,re_prior,q0,q1,q2,sig2b0,sig2b1,sig2b2,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,n_epochs,time
309,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,vae-ignore,9.194668624821283,,,,,200,57.564300298690796
310,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,vae-ohe,9.241466060611456,,,,,200,459.26583886146545
311,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,vae-embed,9.184817549984338,,,,,200,84.57366371154785
312,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,lmmvae,2.081537989669242,,0.08868126571178436,0.4946793019771576,3.0623998641967773,200,112.63535475730896
313,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,pca-ignore,9.418659730816232,,,,,,0.44032859802246094
314,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,pca-ohe,9.463815842787845,,,,,,28.812212467193604
315,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,vae-ignore,9.201850985853827,,,,,200,57.42456793785095
316,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,vae-ohe,9.250600582158137,,,,,200,458.7555673122406
317,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,vae-embed,9.22461508033011,,,,,200,84.50349688529968
318,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,lmmvae,2.1932042110976444,,0.08212028443813324,0.5005968809127808,3.1332473754882812,200,112.76989650726318
319,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,pca-ignore,9.409218578767907,,,,,,0.45023655891418457
320,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,pca-ohe,9.540146514853125,,,,,,28.747899293899536
321,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,vae-ignore,9.235040171122103,,,,,200,57.2036988735199
322,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,vae-ohe,9.231491802109042,,,,,200,447.49195623397827
323,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,vae-embed,9.16829747880222,,,,,200,84.3599100112915
324,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,lmmvae,2.119292247913963,,0.0710969790816307,0.48086345195770264,3.1556830406188965,200,112.4142074584961
325,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,pca-ignore,9.426357885378966,,,,,,0.4501662254333496
326,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,pca-ohe,9.566058165418081,,,,,,29.64429998397827
327,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,vae-ignore,9.2040728046795,,,,,200,57.05801010131836
328,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,vae-ohe,9.245803544559346,,,,,200,446.11254382133484
329,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,vae-embed,9.235458729428725,,,,,200,84.27622056007385
330,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,lmmvae,1.9991101349276454,,0.0879087895154953,0.483784019947052,3.1307547092437744,200,113.0629563331604
331,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,0,pca-ignore,9.46832778546483,,,,,,0.5068874359130859
332,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,0,pca-ohe,9.761930980646813,,,,,,31.33812403678894
333,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,0,vae-ignore,9.019504529641612,,,,,200,57.08901357650757
334,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,0,vae-ohe,9.162791978100929,,,,,200,458.8281919956207
335,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,0,vae-embed,8.96919891270226,,,,,200,85.7601900100708
336,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,0,lmmvae,2.17161233402812,,0.09863948822021484,0.4903380572795868,2.9644620418548584,200,116.05477261543274
337,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,pca-ignore,9.906239381312268,,,,,,0.5607054233551025
338,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,pca-ohe,10.157122510668112,,,,,,31.663683652877808
339,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,vae-ignore,9.469565129826064,,,,,200,57.90424704551697
340,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,vae-ohe,9.627025882533337,,,,,200,461.85763025283813
341,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,vae-embed,9.492983303458645,,,,,200,86.07932019233704
342,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,1,lmmvae,2.257157380287194,,0.08879375457763672,0.5988270044326782,3.0815393924713135,200,116.59894490242004
343,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,pca-ignore,10.005836862654416,,,,,,0.49823904037475586
344,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,pca-ohe,10.278865173628766,,,,,,31.596312046051025
345,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,vae-ignore,9.61569421413233,,,,,200,57.816357135772705
346,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,vae-ohe,9.692393622760477,,,,,200,460.7672803401947
347,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,vae-embed,9.61680076435151,,,,,200,84.69751644134521
348,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,2,lmmvae,2.0812534409722754,,0.08978943526744843,0.5008282661437988,3.2636308670043945,200,113.19382858276367
349,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,pca-ignore,9.574238340354468,,,,,,0.518498420715332
350,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,pca-ohe,9.78712368752884,,,,,,31.317952394485474
351,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,vae-ignore,9.345222210302138,,,,,200,57.68187117576599
352,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,vae-ohe,9.204519639383824,,,,,200,461.0095751285553
353,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,vae-embed,9.462984280065612,,,,,200,87.20325326919556
354,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,3,lmmvae,2.1648946968238807,,0.07654397189617157,0.4895797073841095,3.1277594566345215,200,118.99991917610168
355,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,pca-ignore,9.656769767742668,,,,,,0.5068120956420898
356,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,pca-ohe,9.982568231171088,,,,,,31.942389249801636
357,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,vae-ignore,9.232155487274623,,,,,200,58.655975580215454
358,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,vae-ohe,9.326624361428443,,,,,200,462.10542726516724
359,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,vae-embed,9.280119934842366,,,,,200,86.88089323043823
360,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,0.3,3.0,False,0.0001,4,lmmvae,2.2136723088418453,,0.0975346565246582,0.5063888430595398,3.0884881019592285,200,118.81309151649475
361,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,pca-ignore,9.800793889337129,,,,,,0.4617140293121338
362,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,pca-ohe,9.911206567946387,,,,,,29.118871450424194
363,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,vae-ignore,9.628675311024045,,,,,200,58.2431435585022
364,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,vae-ohe,9.598941997286786,,,,,200,464.34257793426514
365,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,vae-embed,9.518125907406475,,,,,200,87.2399549484253
366,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,lmmvae,2.1065074359269733,,0.1328749805688858,1.5650608539581299,1.5836241245269775,200,120.84923648834229
367,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,pca-ignore,9.488634324771025,,,,,,0.4549133777618408
368,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,pca-ohe,9.563793817058652,,,,,,28.869513988494873
369,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,vae-ignore,9.265651901162833,,,,,200,57.20937156677246
370,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,vae-ohe,9.287531573786413,,,,,200,461.55669140815735
371,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,vae-embed,9.272493120685246,,,,,200,85.7844865322113
372,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,lmmvae,1.8909605897154018,,0.10750914365053177,1.4511598348617554,1.5519639253616333,200,115.63921475410461
373,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,pca-ignore,9.487690818239535,,,,,,0.4416508674621582
374,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,pca-ohe,9.587015440946798,,,,,,28.910554885864258
375,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,vae-ignore,9.251899321210963,,,,,200,58.370367765426636
376,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,vae-ohe,9.297675744165241,,,,,200,463.91784930229187
377,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,vae-embed,9.2881941886063,,,,,200,85.56026530265808
378,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,lmmvae,2.096781178984562,,0.1051585003733635,1.4496431350708008,1.5917891263961792,200,117.12638115882874
379,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,pca-ignore,9.337159522591854,,,,,,0.4470953941345215
380,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,pca-ohe,9.444712546725569,,,,,,28.95296001434326
381,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,vae-ignore,9.116818634138571,,,,,200,57.74750256538391
382,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,vae-ohe,9.154796715718518,,,,,200,461.80439925193787
383,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,vae-embed,9.187511326389917,,,,,200,85.58039832115173
384,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,lmmvae,2.112835047959587,,0.0948207676410675,1.4688711166381836,1.5488944053649902,200,116.30830311775208
385,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,pca-ignore,9.81183642416422,,,,,,0.4505445957183838
386,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,pca-ohe,9.89905832364242,,,,,,29.019938707351685
387,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,vae-ignore,9.53646780763672,,,,,200,57.92275071144104
388,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,vae-ohe,9.526212318353208,,,,,200,464.9366502761841
389,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,vae-embed,9.49363103499258,,,,,200,84.71100401878357
390,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,lmmvae,2.319604062235157,,0.11259724944829941,1.4945048093795776,1.6227606534957886,200,113.29271125793457
391,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,pca-ignore,9.566708455049984,,,,,,0.5044348239898682
392,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,pca-ohe,9.86015767847438,,,,,,31.23701548576355
393,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,vae-ignore,9.068605880225448,,,,,200,57.4556770324707
394,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,vae-ohe,9.23224374114675,,,,,200,461.43448090553284
395,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,vae-embed,9.12624945235268,,,,,200,84.88405561447144
396,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,0,lmmvae,2.064111257693321,,0.10090015083551407,1.4440768957138062,1.5630954504013062,200,114.42248606681824
397,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,pca-ignore,9.661972812862672,,,,,,0.4867594242095947
398,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,pca-ohe,9.958059275896375,,,,,,32.476343631744385
399,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,vae-ignore,9.358603170109735,,,,,200,57.62429714202881
400,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,vae-ohe,9.35618981268937,,,,,200,449.4421706199646
401,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,vae-embed,9.29029288598603,,,,,200,85.19200348854065
402,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,1,lmmvae,2.2540799417989135,,0.09418463706970215,1.4799822568893433,1.5888746976852417,200,115.02872276306152
403,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,pca-ignore,9.550385552702103,,,,,,0.4809689521789551
404,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,pca-ohe,9.811914770434756,,,,,,31.279383897781372
405,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,vae-ignore,9.058740637141582,,,,,200,57.11514973640442
406,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,vae-ohe,9.26858598527449,,,,,200,459.49651193618774
407,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,vae-embed,9.075930846761425,,,,,200,85.15566086769104
408,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,2,lmmvae,2.0740220021086646,,0.11391562223434448,1.4563044309616089,1.5354712009429932,200,115.39793968200684
409,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,pca-ignore,9.099946357564807,,,,,,0.5138344764709473
410,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,pca-ohe,9.328936606306394,,,,,,31.148279190063477
411,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,vae-ignore,8.715841333305022,,,,,200,57.548722982406616
412,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,vae-ohe,8.705922394698668,,,,,200,458.93349599838257
413,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,vae-embed,8.62736034459663,,,,,200,84.99157428741455
414,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,3,lmmvae,2.268930423557486,,0.11123476177453995,1.321528673171997,1.4843400716781616,200,119.67108535766602
415,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,pca-ignore,9.81941394265091,,,,,,0.4936487674713135
416,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,pca-ohe,10.060913323107119,,,,,,31.06287956237793
417,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,vae-ignore,9.251840954769394,,,,,200,57.54898738861084
418,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,vae-ohe,9.435190199596418,,,,,200,460.31318616867065
419,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,vae-embed,9.332871827000908,,,,,200,85.02073669433594
420,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,0.3,False,0.0001,4,lmmvae,2.16584288808782,,0.08932243287563324,1.5230311155319214,1.5566352605819702,200,115.91102123260498
421,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,pca-ignore,12.593679106439053,,,,,,0.45178747177124023
422,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,pca-ohe,12.766456389246436,,,,,,28.76194429397583
423,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,vae-ignore,12.259300782257496,,,,,200,57.733524560928345
424,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,vae-ohe,12.31551716582328,,,,,200,446.70589423179626
425,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,vae-embed,12.254134809188661,,,,,200,83.96507811546326
426,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,lmmvae,2.4625090210774085,,0.08045775443315506,1.2820963859558105,3.327068567276001,200,113.56089925765991
427,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,pca-ignore,12.999439190240446,,,,,,0.453035831451416
428,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,pca-ohe,13.184056525300734,,,,,,28.554319858551025
429,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,vae-ignore,12.661090724936065,,,,,200,56.95036554336548
430,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,vae-ohe,12.709574898583258,,,,,200,448.6250970363617
431,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,vae-embed,12.618952427016001,,,,,200,83.9050121307373
432,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,lmmvae,2.438467649726735,,0.08799321949481964,1.365472435951233,3.3488714694976807,200,112.29935622215271
433,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,pca-ignore,13.294323394329437,,,,,,0.4520597457885742
434,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,pca-ohe,13.43391052982182,,,,,,28.699591875076294
435,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,vae-ignore,12.896291157718693,,,,,200,56.74403381347656
436,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,vae-ohe,12.972570133950672,,,,,200,458.1625335216522
437,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,vae-embed,12.888539499902802,,,,,200,83.82806539535522
438,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,lmmvae,2.507998471883346,,0.10219272971153259,1.3820303678512573,3.4396543502807617,200,112.48536276817322
439,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,3,pca-ignore,13.673547487419455,,,,,,0.47052764892578125
440,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,3,pca-ohe,13.849053235532187,,,,,,28.647395372390747
441,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,3,vae-ignore,13.39888508953138,,,,,200,56.922115087509155
442,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,3,vae-ohe,13.373873273874164,,,,,200,460.3386137485504
443,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,3,vae-embed,13.303970667834061,,,,,200,83.68145418167114
444,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,3,lmmvae,2.6645488245311775,,0.0942770466208458,1.3502873182296753,3.677835702896118,200,114.20661067962646
445,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,4,pca-ignore,13.278659508176496,,,,,,0.4584829807281494
446,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,4,pca-ohe,13.48413630548183,,,,,,28.74203610420227
447,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,4,vae-ignore,12.991310634700282,,,,,200,56.52569079399109
448,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,4,vae-ohe,12.969852157611115,,,,,200,460.96012806892395
449,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,4,vae-embed,13.111948641559122,,,,,200,83.72334098815918
450,categorical,100000,100,1,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,4,lmmvae,3.121666038307246,,0.0738842710852623,1.276390552520752,3.3401434421539307,200,112.00151538848877
451,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,pca-ignore,13.26675669929803,,,,,,0.5116944313049316
452,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,pca-ohe,13.666074196443342,,,,,,31.056525468826294
453,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,vae-ignore,12.661210126607468,,,,,200,56.837395668029785
454,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,vae-ohe,12.749866897583155,,,,,200,461.1249907016754
455,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,vae-embed,12.66618407021223,,,,,200,83.67763495445251
456,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,0,lmmvae,2.6099541568959195,,0.09729665517807007,1.3488441705703735,3.468325138092041,200,111.78062081336975
457,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,pca-ignore,12.876380454663618,,,,,,0.4806864261627197
458,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,pca-ohe,13.280514761073716,,,,,,31.064905643463135
459,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,vae-ignore,12.640952941415108,,,,,200,56.79020619392395
460,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,vae-ohe,12.486921295134902,,,,,200,458.99685192108154
461,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,vae-embed,12.322337237932368,,,,,200,84.01744961738586
462,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,1,lmmvae,2.657797072887792,,0.08820363134145737,1.2899304628372192,3.3054473400115967,200,112.81165051460266
463,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,pca-ignore,13.367056138021763,,,,,,0.47896504402160645
464,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,pca-ohe,13.713161908567304,,,,,,31.091883420944214
465,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,vae-ignore,12.851668468564796,,,,,200,56.67848443984985
466,categorical,100000,100,2,1.0,0.001,1.0,1000,3000,5000,3.0,3.0,3.0,False,0.0001,2,vae-ohe,12.9544824377173,,,,,200,459.4914028644562
